-8.2,214.45
-8.29,460.05
-8.1,535.8
-8.03,551.9
-8.1,525.4
-9.21,442.05
-9.46,294.55
-10.01,45.0
-11.01,3.6
-12.17,0.0
-13.32,0.0
-14.45,0.0
-15.61,0.0
-16.77,0.0
-16.81,0.0
-17.71,0.0
-20.74,0.0
-20.0,0.0
-18.78,0.0
-16.7,0.0
-14.86,0.0
-13.05,0.0
-11.48,21.45
-9.77,83.85
-7.9,158.25
-6.01,310.7
-4.23,456.95
-2.71,427.5
-2.2,410.15
-2.81,371.45
-3.15,237.45
-3.92,64.25
-5.49,4.65
-7.49,0.0
-9.05,0.0
-10.34,0.0
-11.4,0.0
-12.31,0.0
-13.15,0.0
-13.96,0.0
-14.74,0.0
-15.49,0.0
-16.33,0.0
-17.12,0.0
-18.03,0.0
-18.99,0.0
-19.63,29.35
-19.78,237.15
-17.89,363.45
-15.07,483.05
-12.71,450.75
-10.71,397.5
-8.95,291.5
-7.55,211.5
-6.2,162.1
